timestamp,x,y,column,robot_x,robot_y
1.7302203027950615e+18,9.63,-1.1,4,2.7428865072071016,-0.7546710725082753
1.7302203028951485e+18,9.6,-1.11,4,2.7433731915166404,-0.7546794649127624
1.7302203029950694e+18,9.57,-1.11,4,2.7525338180962264,-0.7548374324547107
1.7302203030951066e+18,9.54,-1.11,4,2.785878838293544,-0.755702336142417
1.7302203031950446e+18,9.51,-1.11,4,2.859176594595084,-0.758319411055725
1.7302203032951406e+18,9.48,-1.11,4,2.970969631806223,-0.7622034422851531
1.7302203033951964e+18,9.45,-1.12,4,3.071047064214902,-0.7675283422843467
1.7302203034951334e+18,9.35,-1.11,4,3.1718595220863746,-0.7761452374260971
1.7302203035951442e+18,9.26,-1.11,4,3.263926287760189,-0.7829454748808065
1.7302203036951355e+18,9.16,-1.1,4,3.36009673220147,-0.7952678408509228
1.7302203037950554e+18,9.07,-1.09,4,3.461890719610458,-0.8043620685131926
1.7302203038951114e+18,8.97,-1.09,4,3.563195120704251,-0.8186005544462273
1.7302203039951954e+18,8.88,-1.08,4,3.662500157643703,-0.8291748316099625
1.7302203040952113e+18,8.79,-1.08,4,3.7674628811553057,-0.8476037345057947
1.7302203041951363e+18,8.69,-1.07,4,3.866595037726936,-0.8600491825935529
1.7302203042951293e+18,8.6,-1.07,4,3.9770469792341583,-0.8771539654163437
1.7302203043950525e+18,8.5,-1.06,4,4.074935657648046,-0.8908956294823682
1.7302203044949435e+18,8.39,-1.04,4,4.185930289320629,-0.9138912523538436
1.7302203045951555e+18,8.27,-1.01,4,4.284992874619699,-0.9294175160124788
1.7302203046950344e+18,8.15,-0.98,4,4.384884383218513,-0.938869481622026
1.7302203047951442e+18,8.04,-0.96,4,4.483484472171543,-0.952879049380034
1.7302203048950812e+18,7.92,-0.93,4,4.589604583289999,-0.9703674313166548
1.7302203049950743e+18,7.8,-0.91,4,4.687870136539342,-0.9849894632587028
1.7302203050949514e+18,7.69,-0.88,4,4.781778848906981,-1.0020393872121058
1.7302203051949722e+18,7.57,-0.86,4,4.880987179676536,-1.0181426551434718
1.7302203052949414e+18,7.45,-0.83,4,4.989433047664525,-1.0427792849986377
1.7302203053950316e+18,7.34,-0.8,4,5.087696527396375,-1.0605141738832082
1.7302203054950103e+18,7.23,-0.77,4,5.173974496802825,-1.0814391623719646
1.7302203055949893e+18,7.13,-0.74,4,5.273064853831034,-1.100451097026994
1.7302203056950072e+18,7.03,-0.7,4,5.389187907866504,-1.1258362006665272
1.7302203057949473e+18,6.92,-0.67,4,5.484651234331634,-1.1456310217873766
1.7302203058949796e+18,6.82,-0.63,4,5.582480371776738,-1.166442560647987
1.7302203059949993e+18,6.72,-0.6,4,5.679932322878805,-1.1824982669173902
1.7302203060950044e+18,6.61,-0.56,4,5.778491423489236,-1.1986708060844098
1.7302203061949965e+18,6.51,-0.53,4,5.882747936950865,-1.2139943546924603
1.7302203062951073e+18,6.41,-0.5,4,5.982322897672728,-1.2238273926582524
1.7302203063950735e+18,6.3,-0.46,4,6.074696537804987,-1.23275744999548
1.7302203064950925e+18,6.19,-0.47,4,6.174155907662588,-1.2401514012284858
1.7302203065951163e+18,6.08,-0.48,4,6.289619925992676,-1.2494808818594194
1.7302203066950784e+18,5.97,-0.49,4,6.394540059692017,-1.2579059372385597
1.7302203067950636e+18,5.85,-0.5,4,6.4893754030931845,-1.2621636610637887
1.7302203068949955e+18,5.74,-0.51,4,6.587923260401094,-1.2680255478110234
1.7302203069950016e+18,5.63,-0.52,4,6.687584950346811,-1.271592761164606
1.7302203070950584e+18,5.52,-0.54,4,6.784724858377943,-1.2773458644940132
1.7302203071950264e+18,5.4,-0.55,4,6.884253223960767,-1.2816921954670182
1.7302203072949425e+18,5.29,-0.56,4,6.982424727959021,-1.293147683973728
1.7302203073949796e+18,5.18,-0.57,4,7.08172840695519,-1.2986966466258107
1.7302203074949356e+18,5.08,-0.58,4,7.17965527394364,-1.3102912588306117
1.7302203075950013e+18,4.98,-0.6,4,7.27235187065225,-1.3166685301997525
1.7302203076950103e+18,4.88,-0.62,4,7.358748351798787,-1.3248551582332817
1.7302203077950853e+18,4.78,-0.64,4,7.457725230595404,-1.3326902341930575
1.7302203078949135e+18,4.69,-0.65,4,7.553816641778179,-1.346131440863444
1.7302203079949606e+18,4.59,-0.67,4,7.653816561906761,-1.355131694645223
1.7302203080950034e+18,4.49,-0.69,4,7.751565212786492,-1.3650821286415933
1.7302203081949934e+18,4.39,-0.7,4,7.851375177339228,-1.3752938397478045
1.7302203082949222e+18,4.29,-0.72,4,7.951529408414517,-1.3895350994276587
1.7302203083950633e+18,4.19,-0.74,4,8.050835466874519,-1.4010043260261111
1.7302203084949844e+18,4.11,-0.75,4,8.14769307388256,-1.4084314168943903
1.7302203085948705e+18,4.02,-0.76,4,8.247040269266398,-1.4207169330619445
1.7302203086948974e+18,3.93,-0.77,4,8.34908657391639,-1.433469326033254
1.7302203087949555e+18,3.85,-0.79,4,8.44912405492306,-1.447013741535926
1.7302203088950433e+18,3.76,-0.8,4,8.542319280571812,-1.4581657041367695
1.7302203089950044e+18,3.67,-0.81,4,8.641244228456102,-1.4724238152419051
1.7302203090949594e+18,3.58,-0.82,4,8.7405796798675,-1.489337344488451
1.730220309194906e+18,3.5,-0.83,4,8.834325136966687,-1.5004987997903214
1.7302203092949143e+18,3.41,-0.85,4,8.926515094674313,-1.5156426924227169
1.730220309394928e+18,3.32,-0.86,4,9.02161953270026,-1.5343665751628914
1.7302203094949594e+18,3.24,-0.86,4,9.12031017796085,-1.551790313393108
