timestamp,x,y,column,robot_x,robot_y
1.7308184029950533e+18,9.32,0.04,1,3.32756223685506,-0.4919143156829665
1.7308184030949983e+18,9.25,0.03,1,3.348453301403671,-0.4914272356475425
1.7308184031949522e+18,9.19,0.02,1,3.372227945694237,-0.4890968043964021
1.7308184032949873e+18,9.12,0.02,1,3.405824088417948,-0.4820458758783318
1.7308184033949752e+18,9.05,0.01,1,3.427768915501457,-0.4821273091848547
1.7308184034949622e+18,8.99,0.0,1,3.4481116610621787,-0.481929415884689
1.7308184035949263e+18,8.9,-0.02,1,3.473308945572329,-0.4818642191131028
1.7308184036949993e+18,8.81,-0.03,1,3.498876672271092,-0.4806848262270062
1.7308184037949484e+18,8.72,-0.05,1,3.532031644632528,-0.4828762612186831
1.7308184038948803e+18,8.63,-0.07,1,3.5547932993010005,-0.4817082801214753
1.7308184039949102e+18,8.54,-0.08,1,3.584514415494436,-0.4838260085170793
1.7308184040948273e+18,8.44,-0.1,1,3.614613762471104,-0.4860716910107592
1.7308184041949053e+18,8.35,-0.12,1,3.645317750454125,-0.4840706416168878
1.7308184042949302e+18,8.26,-0.13,1,3.6867989544656377,-0.4841664014450103
1.7308184043948872e+18,8.17,-0.15,1,3.714721139282512,-0.4864367260005146
1.7308184044948114e+18,8.08,-0.16,1,3.7436238901574086,-0.4842468892913453
1.7308184045949391e+18,7.99,-0.17,1,3.7846564199502186,-0.4868952924548221
1.7308184046947633e+18,7.9,-0.18,1,3.813356375100472,-0.4864863294655966
1.7308184047947953e+18,7.8,-0.19,1,3.8486467834440257,-0.48627540702429
1.7308184048948424e+18,7.71,-0.2,1,3.87406137746448,-0.4847106974925739
1.7308184049948221e+18,7.62,-0.21,1,3.9111775418769934,-0.4848002385331784
1.7308184050949064e+18,7.52,-0.21,1,3.951347308224783,-0.4825368123920949
1.7308184051949734e+18,7.43,-0.22,1,3.988657307157267,-0.4814723779066615
1.7308184052949583e+18,7.34,-0.23,1,4.014893173777768,-0.4802093920550493
1.7308184053948854e+18,7.24,-0.24,1,4.052234967949489,-0.4811211868039362
1.7308184054949914e+18,7.15,-0.25,1,4.0870819826009,-0.4825362910552969
