timestamp,x,y,column,robot_x,robot_y
1.7302204456939103e+18,9.53,-1.13,4,2.619758792220892,-0.8172637517144632
1.7302204457938703e+18,9.44,-1.13,4,2.628221635417379,-0.817471279989048
1.7302204458938575e+18,9.35,-1.12,4,2.66762318406506,-0.8186685744682038
1.7302204459938404e+18,9.26,-1.12,4,2.7287580354813143,-0.8210624366302605
1.7302204460938476e+18,9.17,-1.11,4,2.820029774000349,-0.8251001674472647
1.7302204461937915e+18,9.08,-1.11,4,2.9284715599043256,-0.8323190390500191
1.7302204462938404e+18,8.99,-1.1,4,3.028309847080937,-0.8386196173150203
1.7302204463937846e+18,8.9,-1.1,4,3.141709546954729,-0.8448847086777725
1.7302204464938883e+18,8.79,-1.1,4,3.241717736279184,-0.8533926641739661
1.7302204465938245e+18,8.68,-1.09,4,3.3470206901384056,-0.8625805940031728
1.7302204466937416e+18,8.57,-1.09,4,3.446831429173929,-0.872273901197358
1.7302204467938673e+18,8.45,-1.09,4,3.553656746702089,-0.8841810884054587
1.7302204468938002e+18,8.34,-1.09,4,3.6539401589437257,-0.895807432966617
1.7302204469938053e+18,8.23,-1.09,4,3.758448146275237,-0.9114689424848856
1.7302204470937943e+18,8.12,-1.08,4,3.856655636277463,-0.924325147257877
1.7302204471937695e+18,8.01,-1.08,4,3.9530331466767135,-0.941007829392525
1.7302204472938284e+18,7.9,-1.08,4,4.050752570851666,-0.9548686870750028
1.7302204473937723e+18,7.78,-1.08,4,4.154168481812022,-0.974523417989588
1.7302204474938294e+18,7.67,-1.06,4,4.252805270669225,-0.988983265771372
1.7302204475938204e+18,7.56,-1.04,4,4.3515799648035065,-1.0019662428697662
1.7302204476937943e+18,7.45,-1.02,4,4.450430598047208,-1.015221298771195
1.7302204477937733e+18,7.34,-1.0,4,4.54385431433536,-1.0340259355356822
1.7302204478938452e+18,7.23,-0.99,4,4.64247681133332,-1.047869814179184
1.7302204479938765e+18,7.12,-0.97,4,4.741806380718855,-1.0667126510384717
1.7302204480938703e+18,7.01,-0.95,4,4.841249632455115,-1.077190653466366
1.7302204481939003e+18,6.9,-0.93,4,4.938717980479242,-1.0926967343431326
1.7302204482938703e+18,6.79,-0.91,4,5.038462566125653,-1.0998827840294896
1.7302204483939494e+18,6.69,-0.89,4,5.134439577062778,-1.105907528900188
1.7302204484939284e+18,6.59,-0.86,4,5.233666670055948,-1.1133393913173752
1.7302204485938424e+18,6.5,-0.83,4,5.335387848407635,-1.1267050005850796
1.7302204486938803e+18,6.4,-0.79,4,5.435346721083748,-1.13516608737094
1.7302204487938483e+18,6.31,-0.76,4,5.531630816175481,-1.149759281591301
1.7302204488938015e+18,6.22,-0.72,4,5.630809853584647,-1.1598216806128718
1.7302204489938895e+18,6.12,-0.69,4,5.7300552795160185,-1.172991547477932
1.7302204490940257e+18,6.03,-0.66,4,5.829148782261242,-1.184015752319115
1.7302204491939986e+18,5.93,-0.62,4,5.923919605225683,-1.2006493069031807
1.7302204492939484e+18,5.84,-0.59,4,6.023509697826771,-1.2130066672465822
1.7302204493939663e+18,5.75,-0.56,4,6.118702486068792,-1.2283582253369558
1.7302204494939576e+18,5.64,-0.57,4,6.217680592578159,-1.240253466081881
1.7302204495939584e+18,5.53,-0.58,4,6.311915498723709,-1.252175573664734
1.7302204496938885e+18,5.43,-0.59,4,6.411757898234106,-1.259056280190592
1.7302204497939154e+18,5.32,-0.6,4,6.51328134007221,-1.2640577174347356
1.7302204498939284e+18,5.21,-0.61,4,6.613514750187299,-1.2679241805034822
1.7302204499939494e+18,5.11,-0.62,4,6.7095182740883255,-1.2786737295741557
1.7302204500939185e+18,5.0,-0.64,4,6.798268580238064,-1.2828919068700315
1.7302204501939873e+18,4.89,-0.65,4,6.8965471928669295,-1.2880092675841643
1.7302204502939484e+18,4.79,-0.66,4,6.99637308059311,-1.2931017810206349
1.7302204503939994e+18,4.68,-0.67,4,7.096479970625829,-1.3010093076567053
1.7302204504940124e+18,4.59,-0.68,4,7.187822177803183,-1.3009714722225374
1.7302204505938765e+18,4.49,-0.68,4,7.283758105726833,-1.3030297113612932
1.7302204506938634e+18,4.4,-0.69,4,7.383748112257948,-1.301752337822429
1.7302204507939343e+18,4.3,-0.69,4,7.479270152822242,-1.3070763929247946
1.7302204508938545e+18,4.21,-0.7,4,7.569067864677831,-1.3064714382213387
1.7302204509938852e+18,4.11,-0.71,4,7.666262068085273,-1.3036016397072858
1.7302204510939123e+18,4.02,-0.71,4,7.772592454294663,-1.303780639096196
1.7302204511939003e+18,3.92,-0.72,4,7.874565139342311,-1.3077562565956664
1.7302204512939003e+18,3.83,-0.72,4,7.974741605083034,-1.3090239808449091
1.7302204513939254e+18,3.74,-0.73,4,8.070075342150357,-1.3148779206836885
1.7302204514939484e+18,3.65,-0.74,4,8.169763947660858,-1.3173574416751372
1.7302204515939965e+18,3.56,-0.75,4,8.27000609237457,-1.319873145549484
1.7302204516938903e+18,3.47,-0.75,4,8.37030921382271,-1.323396918230601
1.7302204517939052e+18,3.38,-0.76,4,8.474093984206252,-1.3281520119422645
1.7302204518938573e+18,3.29,-0.77,4,8.574273983607885,-1.3329145979433354
1.7302204519939594e+18,3.21,-0.78,4,8.672690234714826,-1.3426098082856213
1.7302204520939295e+18,3.12,-0.79,4,8.772527754698784,-1.3486236692837754
