timestamp,x,y,column,robot_x,robot_y
1.7302202892952205e+18,3.39,-0.9,5,9.93783462529321,-1.549376127614397
1.7302202893953272e+18,3.42,-0.9,5,9.844966453912692,-1.5420796952307625
1.7302202894952064e+18,3.53,-0.91,5,9.728066558070005,-1.5303283316189615
1.7302202895951345e+18,3.64,-0.92,5,9.634664910456378,-1.5229508114895054
1.7302202896952553e+18,3.75,-0.93,5,9.528459869176489,-1.5119536987675326
1.7302202897952323e+18,3.86,-0.94,5,9.429295172376024,-1.5038486943419087
1.7302202898951844e+18,3.97,-0.95,5,9.319891695797129,-1.494773484740369
1.7302202899951555e+18,4.08,-0.96,5,9.21661987067992,-1.4857764146215056
1.7302202900951644e+18,4.19,-0.97,5,9.111491368939674,-1.479110056606101
1.7302202901951654e+18,4.3,-0.98,5,9.01280096036125,-1.4703273284875236
1.7302202902952067e+18,4.41,-0.99,5,8.891791203760565,-1.4549094718212157
1.7302202903951534e+18,4.52,-1.0,5,8.79304645914201,-1.4451041689916704
1.7302202904951603e+18,4.63,-0.99,5,8.684229195866621,-1.4298680447564818
1.7302202905951373e+18,4.75,-0.98,5,8.586259842108234,-1.41892950640991
1.7302202906951424e+18,4.87,-0.97,5,8.479992425154132,-1.4077633202313944
1.7302202907952394e+18,4.99,-0.96,5,8.39134177980538,-1.3976122920762075
1.7302202908952806e+18,5.11,-0.95,5,8.28093550650555,-1.3814623213845207
1.7302202909951657e+18,5.23,-0.94,5,8.1826300833255,-1.3696931449468637
1.7302202910951995e+18,5.35,-0.93,5,8.077948048676795,-1.3605785263073753
1.7302202911952814e+18,5.47,-0.92,5,7.979713176082066,-1.3483275253709883
1.7302202912952684e+18,5.59,-0.91,5,7.877403126303845,-1.3376750064942493
1.7302202913953103e+18,5.7,-0.9,5,7.780018584912486,-1.3251898323457236
1.7302202914952742e+18,5.83,-0.85,5,7.678886574942542,-1.3100238371359858
1.7302202915952824e+18,5.95,-0.8,5,7.579276213691793,-1.2963678993277996
1.7302202916952223e+18,6.07,-0.75,5,7.491857510213556,-1.2856611142639662
1.7302202917952374e+18,6.2,-0.69,5,7.393912318154211,-1.2716106537356762
1.7302202918952612e+18,6.32,-0.64,5,7.291073793606652,-1.2615879625360442
1.7302202919951844e+18,6.44,-0.59,5,7.192633364756936,-1.2472272574061491
1.7302202920951923e+18,6.57,-0.54,5,7.093671520259206,-1.2332877581320902
1.7302202921952602e+18,6.69,-0.49,5,6.995410789674225,-1.2182838145380344
1.7302202922951923e+18,6.81,-0.43,5,6.896214685423426,-1.2050227688717283
1.7302202923951654e+18,6.94,-0.38,5,6.799064708479701,-1.18956185422368
1.7302202924951864e+18,7.06,-0.38,5,6.6897653230360685,-1.1746637968383573
1.7302202925951724e+18,7.19,-0.39,5,6.590904562471676,-1.1586964341420536
1.7302202926951524e+18,7.32,-0.39,5,6.488621723027517,-1.1376630877467635
1.7302202927951483e+18,7.44,-0.4,5,6.390651614928209,-1.1210541208994864
1.7302202928953283e+18,7.57,-0.4,5,6.294393513495506,-1.106447584017968
1.7302202929950484e+18,7.69,-0.4,5,6.196601348794868,-1.089159191385922
1.7302202930950195e+18,7.82,-0.41,5,6.098313606010029,-1.0729061933712232
1.7302202931951076e+18,7.95,-0.41,5,6.000367472929797,-1.0559139130437285
1.7302202932950705e+18,8.07,-0.41,5,5.9018783332809575,-1.040869336021958
1.7302202933951084e+18,8.2,-0.42,5,5.809471642636126,-1.0251177705234964
1.7302202934951444e+18,8.33,-0.46,5,5.711122327243024,-1.008735002147363
1.7302202935951224e+18,8.45,-0.51,5,5.6133091738605705,-0.99141369356746
1.7302202936951252e+18,8.58,-0.56,5,5.514700807431548,-0.9755710114107522
1.7302202937951183e+18,8.7,-0.6,5,5.416899173083806,-0.9578688409964604
1.7302202938951864e+18,8.83,-0.65,5,5.328714727973156,-0.9428510034283452
1.7302202939952346e+18,8.95,-0.7,5,5.231486244417284,-0.9253776479353478
1.7302202940950684e+18,9.08,-0.74,5,5.132923186857642,-0.906867518086806
1.7302202941951222e+18,9.21,-0.79,5,5.036990587937718,-0.8964230197996262
1.7302202942951242e+18,9.33,-0.84,5,4.938320592395959,-0.8841542146251106
1.7302202943950843e+18,9.46,-0.88,5,4.841157126623557,-0.8700411150072543
1.7302202944950213e+18,9.55,-0.95,5,4.742493429284531,-0.8575211855525983
