timestamp,x,y,column,robot_x,robot_y
1.7302202133958884e+18,9.46,-1.29,1,3.101182053274693,-0.8400353303406386
1.7302202134959084e+18,9.35,-1.28,1,3.194723611550521,-0.8427390903763017
1.7302202135958182e+18,9.24,-1.27,1,3.294650550736422,-0.8466058227252696
1.7302202136959043e+18,9.13,-1.26,1,3.3937220471728518,-0.8503458701069416
1.7302202137957903e+18,9.02,-1.26,1,3.4903602462087058,-0.8533362101711317
1.7302202138959224e+18,8.91,-1.25,1,3.589829214977064,-0.8578460154093784
1.7302202139959334e+18,8.8,-1.24,1,3.6917004297140177,-0.8549260180170389
1.7302202140959094e+18,8.69,-1.23,1,3.790621725488404,-0.8610497380271327
1.7302202141959923e+18,8.58,-1.22,1,3.903156935637454,-0.8722396147712502
1.7302202142959304e+18,8.47,-1.21,1,4.000049370717742,-0.8763181971982067
1.7302202143959194e+18,8.36,-1.2,1,4.088589616706458,-0.883445244686844
1.7302202144959473e+18,8.25,-1.17,1,4.193806810598861,-0.8966079587852531
1.7302202145959524e+18,8.13,-1.15,1,4.2928579587832925,-0.9056294343095008
1.7302202146960282e+18,8.01,-1.12,1,4.38541245927765,-0.91181193506118
1.7302202147960102e+18,7.89,-1.09,1,4.484015830206962,-0.9221033930635804
1.7302202148959224e+18,7.77,-1.06,1,4.585525735380787,-0.9356680935794024
1.7302202149960044e+18,7.65,-1.03,1,4.673886744485388,-0.9443167497662808
1.7302202150959363e+18,7.53,-1.01,1,4.772718345434989,-0.955099897172661
1.7302202151958743e+18,7.41,-0.98,1,4.878138615830709,-0.9658905592267412
1.7302202152958574e+18,7.29,-0.95,1,4.967608640957538,-0.9733506165652904
1.7302202153959334e+18,7.18,-0.92,1,5.066032573310067,-0.9847404158171588
1.7302202154958804e+18,7.06,-0.85,1,5.161841203364746,-0.9978738075609536
1.7302202155959283e+18,6.95,-0.79,1,5.251052174791246,-1.0092568949122405
1.7302202156959094e+18,6.83,-0.72,1,5.348666370153431,-1.0249702270736056
1.7302202157958344e+18,6.72,-0.65,1,5.447143811343532,-1.0384498431977172
1.7302202158958144e+18,6.61,-0.58,1,5.537775816751971,-1.0568155842966087
1.7302202159960294e+18,6.49,-0.54,1,5.635737004962476,-1.0711660399223897
1.7302202160959544e+18,6.38,-0.5,1,5.746440540215846,-1.093365557946009
1.7302202161959324e+18,6.26,-0.46,1,5.8386325492679525,-1.1074018319670085
1.7302202162960205e+18,6.14,-0.43,1,5.937141751722001,-1.119401558279279
1.7302202163959593e+18,6.03,-0.39,1,6.050083313591065,-1.1365489084326734
1.7302202164959035e+18,5.9,-0.41,1,6.142826013746381,-1.1555369118795489
1.7302202165959094e+18,5.77,-0.42,1,6.241126553775638,-1.1680864718182349
1.7302202166958815e+18,5.65,-0.44,1,6.351724034261163,-1.1882870149079885
1.7302202167958904e+18,5.52,-0.46,1,6.440895261157019,-1.200309122427163
1.7302202168958646e+18,5.39,-0.48,1,6.538854191304534,-1.21404965057678
1.7302202169958223e+18,5.27,-0.49,1,6.645124721882565,-1.2272286861898638
1.7302202170958774e+18,5.14,-0.51,1,6.743201387371224,-1.2355831589659296
1.7302202171958712e+18,5.01,-0.53,1,6.837106972157454,-1.2451364190327825
1.7302202172958633e+18,4.89,-0.55,1,6.945911830155351,-1.257709071202226
1.7302202173959503e+18,4.76,-0.56,1,7.047077471563185,-1.2717707571077697
1.7302202174958193e+18,4.63,-0.58,1,7.137138320968313,-1.27980651781918
1.7302202175959782e+18,4.5,-0.6,1,7.233417085518612,-1.286200055893315
1.7302202176959252e+18,4.37,-0.62,1,7.332626141817572,-1.293113840574833
1.7302202177959283e+18,4.25,-0.64,1,7.42585475538079,-1.30344979185136
1.7302202178957965e+18,4.12,-0.66,1,7.53460232720352,-1.3118314177201873
1.7302202179959043e+18,3.99,-0.68,1,7.628131713824826,-1.3179614304518656
1.7302202180959421e+18,3.86,-0.71,1,7.721673733055803,-1.3262928052377867
1.7302202181959434e+18,3.73,-0.73,1,7.825642471862872,-1.3373907370835647
1.7302202182958643e+18,3.6,-0.75,1,7.9243485344580415,-1.3493286248924814
1.7302202183958013e+18,3.47,-0.77,1,8.016434886615064,-1.359064220259367
1.7302202184958623e+18,3.33,-0.76,1,8.11190635050156,-1.3698351674509326
1.7302202185958413e+18,3.2,-0.75,1,8.210448220660943,-1.3813296154910395
1.7302202186959173e+18,3.06,-0.75,1,8.307701351090154,-1.3939069250396638
1.7302202187959462e+18,2.92,-0.74,1,8.41591088329356,-1.4075958212149484
1.7302202188958943e+18,2.78,-0.74,1,8.516857283232094,-1.4196191468510286
1.7302202189987602e+18,2.64,-0.73,1,8.605703839556035,-1.4318657410132756
1.7302202190958223e+18,2.51,-0.73,1,8.711208237525588,-1.443540590621811
1.7302202191960404e+18,2.37,-0.72,1,8.807117236573871,-1.4625847270059955
